persona_id,image_id,mean_sim_vs_others
d60cc114-668d-4e79-b7f5-904febca11c7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
17554996-78dc-4b50-bdd2-9608ca688462,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
273deec0-d005-4c6c-b59e-818a5b35c9ea,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
ba2e672f-85f1-4cdd-9f60-b5870ee51c9c,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.816403
4fb675e2-d4e0-4a8d-959d-14b39bba818d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8333016
dc5c2051-5044-461a-9d1f-01891aad30ea,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
d4b0dee2-4d2a-4b87-8273-3acef67ee296,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
261a8e3d-0c74-4f04-8fd1-c67aa6c1be0f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.816403
574e464c-5546-4f88-ba21-19585b8ab505,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
405d06ab-761d-49d7-885d-2f5408d52665,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
353775f6-7004-43ee-8bdf-8d81a7dfaa0e,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
22b3f086-80d8-4f51-a419-520ce2ea7301,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
c9926b0e-4d1e-4981-a421-fd632eebdcbf,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.7950846
4c01ff0a-bf2f-404d-bd45-d2365d11896b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8573623
aaa4d081-d5d8-4680-9476-45430f1b6235,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
8ff26b2e-4514-4b65-9cd2-4ea6ef5a82bd,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
dd24fcab-1175-4c58-a538-4d8471571b96,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.86304015
2dd8d00c-de5b-498a-8f6e-a764a30df3c6,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8189317
d6b408b5-b79d-4904-8776-46ae250941c8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8555017
7382a4af-1a4b-4690-a389-bcdec98529b1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
97a6782a-0c7b-4e21-a28d-d6d0f515cfd0,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.86148757
cfe4869e-0038-4a55-afce-df7e6971199b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
3f25b20f-c876-4fa0-ac24-fd6dd9dbea1f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.816403
7d19b9f5-cd33-4bcf-a839-1eeb053faa11,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.88091195
a3c6ebe3-a3cf-4ebf-91ca-2d6b77c0a990,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
8cb50b2c-c1b0-45bb-984a-7ed7968eb773,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
227f5b3f-b584-49e5-b69a-450670bd6316,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.88091195
57e98f55-4a59-4e07-9408-f99157ce8874,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
213f3513-da86-466c-bea0-27fa0704f9d7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.7892433
f4f41abe-67de-4a42-9cdb-49f2919eddf2,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
c7617031-a585-4e69-aee2-e5e03bf44416,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.89283246
4354f88e-0071-4538-bd3a-03a3d1e772b7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
515a9bde-3d74-4d90-9ff2-eaaf42435d50,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
b16fca9f-677b-429b-b76b-534d735c4304,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
a5838d77-f53e-404d-bd05-ee29b6d9abf4,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
e1db6ca5-c766-4870-a3fd-b504e35c8888,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.816403
7e5c9592-68ce-4d11-b9df-db63682fea42,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
2b6ceb6d-18a2-42fb-ab48-810ab2954d87,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.816403
3b2544e8-1af2-41bc-be59-f442666a530b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8564644
40371186-90e7-4150-a95e-2071402034e8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.816403
208de99c-41b2-43f5-9483-defad07175ab,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.86148757
74be09c6-e820-40d4-8ed5-ceaca1931cf4,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
f1bc0604-83da-409d-baa4-bbe1f235b0ca,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8642809
89c3fd1c-44e1-4ef9-bab9-0f1dd95ed6da,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.82379156
9eafb9b1-6e87-4466-8a9d-915c655d5ef9,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.82379156
e4c67079-9491-4e6b-aa87-a2991bced91f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8352369
ba93f081-8339-4c27-9de0-202807f36dba,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
85bf334a-ef37-4311-906d-170b65386e93,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8599385
9bf8d329-d970-4fcf-a057-345a50747ccc,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
56390996-e251-40dc-bbf2-51f3cdae378b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.89283246
3897b4d7-f490-4bd6-94fa-5be3d2661a86,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
60644e79-b14f-4904-9183-1f5f92bba420,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.84793156
b7dc566a-906d-419f-9e33-12094eac683a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
b7a7cc35-e666-4fc7-b4ec-0c1bf80b71df,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8449207
4f7cd59f-41dd-4327-acff-4bc2b46f0ecd,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
fa5f5444-a978-4db0-af74-144e904c781a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8599679
1c1b1b3c-203e-4ef4-a9a7-33cf67266b37,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
ed9437fd-6311-45cf-9d38-c8a8100501d6,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.82379156
4710e9ad-3216-422a-b12b-b3070059924b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.76521325
ffe1ae12-947e-4a92-9a03-a51dc9ee27e8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8057361
15acd140-e5c1-4129-8303-45cd09762395,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8434236
4ee00277-b6f2-4797-90bb-f6dd319944ff,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
073de96d-b7d3-4b42-998d-6f551b5ba00c,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
27c30378-497b-4b3d-a675-8dd2f5bc25bf,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8790484
82169461-25e6-4ace-aab1-9e6da67370b9,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.83097416
bb17a909-0cf8-48c1-84f3-ae91b10e89ed,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
50e9dbfd-2947-4739-b90b-d99bb26060e3,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.89283246
f41902ba-ada5-4bbf-8e27-8b4ff3369639,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
aa90a7de-a05e-4ff4-bc4c-4eb864b22023,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8818418
6da679f0-bac7-46f7-8995-acb5f33c17d1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8939033
a21a6658-d80a-461d-bbf6-53628625cfbc,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8057361
9bc036a9-629d-4f40-b417-3fb630802c1b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
3aff4f17-889d-44ac-a92a-b8e954113029,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
0ea1fbb4-579f-4951-8156-114b54c16ed8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8470199
9ee95eb1-85e9-4e9d-903c-116bc83a3003,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
ddb49220-48c2-4f58-8194-d6af32e496f9,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.88657594
26048ea6-34cb-42e0-9587-ce3af55cd6b8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8790484
cadc5ee9-b101-4db3-9f79-71d6de0e1616,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
e685e3f0-7314-4bb3-90c9-6ea78b32bb75,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8057361
98c62b9f-7cad-4a77-a5ea-6649b5873126,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8599385
284bd04f-9a8b-4e2c-ab4b-55cda7fc81ba,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8599385
091f1161-e58e-4a62-bca6-cef0713a3e3d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
b0e8decc-f94e-4ba4-b3ae-dcb433be8e07,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.89283246
9b263dfc-527f-47c0-b8f3-579b2059f0fe,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
ea6342b8-8f70-4319-841f-067097eff31a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8466628
eb225ca5-7101-4b20-96f2-f31d875960f3,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.83097416
32ef9a5c-2aa0-4002-931a-330a35e7e613,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
ca153d5c-5bf0-485b-96d4-b58a10c95b4f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
5e5bf7db-99e0-473f-ae36-47af22203c68,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.86149144
d5af9c1c-03f1-4338-8faf-deff6604e1ba,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
fdfdf6fd-8c5c-4759-8b42-e94ab3bb50ed,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
8bfc6138-572a-4a2d-a8b8-f4bbbbaca4a1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
e79af768-2077-482e-8050-32ca0628e51b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
0f76970f-8d0e-4072-adb0-4360757b2cec,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8387587
1d78c8a3-4c6b-46bb-8c81-e77e51c1f0f7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8072493
00c53fc4-157d-4584-9759-6afe138a187a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8606553
dd0ac477-35c7-4ef2-a87c-dcf3f3674200,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8387587
63868456-0b57-4c0a-b9a9-d2940726288e,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
15be6bcb-6ed0-47fe-a622-cd699e6e8bb0,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8227205
3cf93b77-d15e-4320-949d-ab9e09cd77b9,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8337088
5746d2f2-6fce-4ce7-aea9-3e407164f8de,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.86280257
d85c08be-2493-42a2-9e99-90e5b21fd436,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8290416
76421065-3a90-4bbe-9c61-5f835998d51e,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8387587
bd70d70e-d474-4937-bcac-9e5a84b30c60,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8387587
36ea314c-a3dc-42c5-82e5-08ed213e37a7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
a3c0698d-58eb-42ed-9094-e2ba655bca98,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8387587
bebaaeab-0c79-4959-86ad-4a14288e933f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8344598
6c3c2cce-7b2d-4c39-b5bb-5b2d9df925ea,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.87434566
b916c06e-5807-45be-9608-be8b70f05d6d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8378793
eb885985-711e-4de3-89bd-3af8224b5f43,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8358988
cca79751-e20a-407a-a9db-b504608153e6,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8345786
8b43dfb8-3dc2-4a65-bc80-9369c0415f08,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.73310125
86e94a9f-6870-4dd3-b954-85e5f8d6a1ce,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8373754
5c07406c-33f3-4813-a0ee-34fd3ea377bf,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8387587
63b4026d-3401-4455-9afe-5f861929079f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.80286026
536e28e8-68e7-41f4-9161-597bcd9e6070,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8349579
445c58df-6d5f-46a0-8c77-21b4e4d7967b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.810749
5f91118b-cbc1-4088-a73e-a1a031c5ee01,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8320183
edf46379-6f21-45ae-92d0-7bbbdb842083,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.84120727
96540826-2fc9-4ddc-bb52-1a40d0fcbac7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8413848
4a7a1fb6-b9e9-4d05-b3fa-8a79fea1506b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8290416
05bd7c7e-a012-44db-89cd-7687b1069b15,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.89283246
156ac13f-984a-438a-b89a-39f4129bec07,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
d2b80f17-ef09-4297-a3ea-22529738226b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8387394
8bd6aedf-a1ce-42da-8bbc-1eee1751c21a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8463573
db6f80b1-ab6f-4cb3-aa50-3f63e3340873,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8258311
2d758a6e-64c7-4cad-9f5e-2477e5d76722,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8799959
a52aa991-a04c-4c00-b8fc-f3febecf02c8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8290416
ae46a9f6-07ab-4361-b390-2cb142ece41f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
9d8d0fc3-1084-4fc8-b982-211d98440efc,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8500071
3a0f16bd-4677-49af-bc28-587d0c2ba38b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.85994655
e50521e5-b2e8-4dd5-ae9a-3c7301ea8b70,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
fb3845f2-6891-4c37-99ff-799d46e32bfe,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
9935ab40-5048-4b61-9224-17373baa1161,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8500071
0ea5886a-c3f7-49bf-8522-543126d00a25,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8345786
aa5dace8-cf57-40ae-8d33-259eb9517721,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8442379
a7f4edeb-623d-4f5e-a5f5-94d56f5466ee,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
2d7ce3dd-7b0c-4093-9591-8fe0169a2051,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.89283246
9fc36e9d-c62f-4e5c-9ad0-ceb8233302c3,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.85179543
af6ad13e-fdbb-4dc9-9de4-d85c27609ec1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8442379
a776a022-ff7b-4e09-a706-ee6667409706,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8358988
48155e08-f8d3-4cf1-9804-2573464a36d7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.78773373
47a50e9c-63e7-4c80-af07-90e9de49e23a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8408894
c326c577-dcfe-4fdc-95a1-5e2a215f44ca,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.87357754
3b1fb863-e542-4bbd-b455-07f84fe6edf6,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
35c4f4b8-4634-464d-bdf4-ac0d5872c92f,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
5bb6f297-e6e8-474a-b47e-fc2521938536,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
3ac43283-c306-4561-8a3f-d0e2615afb42,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
8e1e8a20-c55e-4901-b43d-beae6b4d7b6b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
fc9fe2e4-814e-42c8-9393-eb941522e5d8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
9b06c89d-7253-4958-ad58-3f01d7f39d82,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
044486ef-aec9-4698-b67d-7957b22dc751,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
bf934e05-51da-4c74-a2cc-7dadde772606,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8880854
8b96b2e7-b16f-4d1b-ad72-4a3a9a7449b1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.83097416
5f6fd2cd-6b43-4fbb-a773-721d8102069d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.88222253
9156d1cd-234d-457f-b4ad-9c3f759cc467,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
9edd94b0-3053-4811-a997-40deadb3c54e,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
af86c556-fa6e-4b26-9bbd-3bf463947621,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
316f67ac-697e-4f9b-b400-da99b410152b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
daaf0ee4-c0bd-4b51-8c53-c19eb5c5286c,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
e1f5243d-d10a-425e-9496-7791bf8451a3,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
6e1f8fe6-13fd-477e-b86f-0d2de5d310a3,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.83097416
8439feaf-1d6f-491d-8df0-a06aa9888071,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.7968138
cc10d62b-f0fa-4bbd-bcd9-9cbb0ef4e661,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.87273127
c1b5e4bf-6ff8-452d-90ff-635990a06f31,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
af39c604-db51-4c6e-ba03-21e8b900bf16,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8470199
446320f7-f7af-46dd-bdb4-2ec055abbf74,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.7601401
7c9a0a85-c289-4a6b-9341-1675db0cf5a6,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
d9064d28-7179-41d4-af1e-28e8ee860ff8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
7297ecd9-81e1-498a-9c0b-7e337ac8b514,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8880854
3d1d1e59-9574-424a-ab90-7faecf072cb0,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8470199
a94abc7a-6cb1-4301-8ffe-62ef43650193,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
50ebc3bc-8400-42c3-8f53-7123a81a9491,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
4701347a-a312-4314-904b-fdbb4bb2b08b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
3f3ff1ee-6919-4d11-a1d1-84390255d752,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
4f4ea0d5-fa72-442b-a097-2797fa8e6463,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8847042
f9393cac-4fd7-4d0b-961b-737d710c0cc2,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
379d9da1-8d5e-42f0-85ef-b9832d0d68df,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
3976ed34-247a-4144-9d38-926ca37ecfc5,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8470199
87f2ccdc-13b3-49f4-b2fb-0f5e29bd37f1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
5fe829c3-8adb-4b97-a4ab-5e922ab3251a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8470199
6e5b2f36-c6de-479e-80a0-c9c9fac86ed6,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8434236
4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8316828
c525ac16-4c63-438f-8175-fc776f845d73,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
7490f02c-ff00-40ff-8a4b-bc5ecb1af01c,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.82379156
d6346e3c-bb08-48c1-91db-1ce6d8ae99f3,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
426a1573-6764-4974-b9bf-e40e2a6a1bfa,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
81624afe-fff2-486c-9d36-5f59afab4d6b,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.83097416
822063ad-02d6-41d9-8aef-b30a60b4f51d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.81500286
5bc2f3ff-305e-483b-a180-50576ed3192a,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
476a9df5-906a-4ac1-93ab-28621f42af65,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.83097416
19f8fde8-32f0-4872-8deb-6229ada307fd,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8960633
155fbe99-f06b-4da0-b738-8eb7d0cdac54,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.87796175
ee9ad4c3-c230-4a23-854e-37c570c404d8,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.875578
7ff23e1e-4d3e-41d1-ad02-b3a6b639e1d1,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
a1ebc9ee-13d4-467d-8670-f98a4870b1b4,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
29b0ef10-482f-40b7-8f8a-208386a260cf,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
f91d9daa-d793-4366-8e1a-beb8dc00e335,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.86315
7ff84408-3477-4c67-93d2-e98c9b48d18d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.85958457
d3df32de-a209-449a-bca7-02a528a2a341,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.816403
971f9cc8-4681-4cc4-b44b-61d42b3d4487,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8691886
a02b29be-191c-4be4-afb4-ae86f505854d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.8818418
b8a18ee4-0de0-4dbc-86f1-ee4c145a09c7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.88205415
130bbc0a-fbbf-4202-bf19-bf7b0fc9b629,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.85958457
2265c264-6a3e-45c7-be58-7217ab4d5412,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.87099904
192f5bd2-44c1-440b-b107-0aacea48c485,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.875578
c8e80655-9265-4792-80c7-04359ae2470c,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.88091207
c68838cd-7678-4265-a16a-f7617be5a87d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.85834146
05666db2-99ba-4bda-a27e-dc0772a71bad,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.85958457
d7a800a6-fe94-442c-bf69-e8f60027a3b0,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,0.87796175
