persona_id,avg_compound,std_compound,n
68907aeb-0616-4e0c-bb4d-797ef77cff37,-0.12476599999999999,0.7263050134026872,50
cc53b4f8-2467-4dad-999d-f36bac74afb1,-0.124756,0.6329892816450773,50
971f9cc8-4681-4cc4-b44b-61d42b3d4487,-0.12465,0.7236306082836035,50
ec767fd4-2a68-4ac8-9086-f2687726b0e4,-0.12452,0.6790391254394337,50
9eafb9b1-6e87-4466-8a9d-915c655d5ef9,-0.12440999999999999,0.693231372940212,50
2d363350-20e8-45a4-a304-b5487bfed8b9,-0.12406199999999998,0.6458886515175688,50
e0be9222-5eb8-4dae-ba45-4af4859d261b,-0.12403673469387755,0.6999548639298935,49
34ac90bd-41bc-4349-9fce-0554f3cc0664,-0.123766,0.6516878164005355,50
b54a38f6-dfe2-4676-8f84-1aacf0681fa2,-0.123628,0.5995178930590471,50
5bc2f3ff-305e-483b-a180-50576ed3192a,-0.123268,0.6648290301748754,50
b4112a51-7e56-471d-af8b-d41ffc3dd369,-0.12326600000000001,0.6935130016908737,50
5f6fd2cd-6b43-4fbb-a773-721d8102069d,-0.12318199999999999,0.6974091969831877,50
7cb9f994-a0fd-4e12-bfe3-0dcdeec01514,-0.12258799999999999,0.6718485624554609,50
1ec4305e-c144-446e-99dd-897aa8262771,-0.122328,0.7053142055763199,50
e1b021c0-8b2e-4e3e-a9d0-6f6f26736818,-0.12193673469387754,0.7418154809581124,49
2852ccbb-ba56-4343-b8d1-2447478d0b0e,-0.12189,0.7357416722364626,50
61f5064b-acb4-43c2-a9f7-edc3933cc725,-0.121848,0.5602320981266858,50
a19257c7-e8e0-43d7-b3be-b6f4624dbad5,-0.121502,0.6595333178413788,50
397e710c-5e3d-44ca-9929-cc3dec41540b,-0.121204,0.5785053383628241,50
ed9437fd-6311-45cf-9d38-c8a8100501d6,-0.12106600000000001,0.6762585312329199,50
8e1e8a20-c55e-4901-b43d-beae6b4d7b6b,-0.120502,0.6604321545868621,50
00056301-002b-4188-ae79-f94a05a481f2,-0.12048,0.6705112432666128,50
ad58e3e7-f0e0-4f88-ac4d-8800c7f749b3,-0.12034600000000001,0.7412975571583788,50
215d626b-d0fa-4956-a61e-d830240ed89c,-0.12024285714285714,0.7411992188901263,49
229cdbd3-dde4-4156-8d99-145dac210c2b,-0.12022653061224489,0.7293404559873228,49
5b06fefe-9a2a-4c30-a835-5dfa9e767bfe,-0.11962199999999999,0.6539225399706242,50
b8a18ee4-0de0-4dbc-86f1-ee4c145a09c7,-0.11953199999999999,0.6918178554197275,50
72b2594b-a50f-4da7-8382-8eb933e9dfa5,-0.118188,0.6101226770720385,50
8d5de3d9-cce9-48e2-a269-9d5f547d05da,-0.11811999999999999,0.6109367761804784,50
c1b5e4bf-6ff8-452d-90ff-635990a06f31,-0.11808367346938774,0.6777021283188442,49
91275513-176e-41ef-9b13-2127de204039,-0.11783999999999999,0.6423772802676645,50
7e08e417-d283-41d7-88bc-7f55502ed137,-0.11755400000000002,0.68011490782133,50
31359c6b-259c-4017-a1cc-fa44096214d2,-0.11719795918367347,0.6927391516923344,49
81a70f94-d2a1-427a-a08b-a50b0803c35c,-0.11676,0.7248571949434072,50
88c01206-2467-4136-bd02-d4c19b84f1e4,-0.11671799999999999,0.631503849969682,50
fb050c10-0294-4570-ab7c-fed31ca381b5,-0.11631599999999999,0.6236338686984174,50
c0279f47-9016-455f-8742-a960e4726e2d,-0.11608750000000001,0.7460207770836047,48
daaf0ee4-c0bd-4b51-8c53-c19eb5c5286c,-0.11592653061224491,0.6731556744095647,49
