image_id,dimension,modality,within_mean,cross_mean,n_matched_pairs
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,caption,0.8447052053623553,0.8208510262956977,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,justification,0.5937134925159696,0.47903083044189776,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,perception,0.43335508482811796,0.30894243261607246,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,caption,0.8447052053623553,0.8341764423064225,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,justification,0.5937134925159695,0.529243761549491,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,perception,0.433355084828118,0.3896414655602194,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,caption,0.8447052053623553,0.8369674342745274,24
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,justification,0.5937134925159696,0.5629376027552565,24
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,perception,0.433355084828118,0.4111812617952027,24
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,caption,0.9312497824635136,0.9288268402802441,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,justification,0.7989269334838712,0.7951502700233464,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,perception,0.8255300453514739,0.8232222222222223,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,caption,0.9312497824635136,0.9173225371138972,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,justification,0.7989269334838712,0.7700297716418394,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,perception,0.8255300453514739,0.8220972222222223,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,caption,0.9312497824635134,0.9197236996502788,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,justification,0.7989269334838712,0.7513208283222106,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,perception,0.8255300453514741,0.821425,12
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,caption,0.9312497824635134,0.9188542127208107,24
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,justification,0.7989269334838713,0.7624826888237749,24
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,perception,0.8255300453514739,0.8203208333333333,24
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,caption,0.9603852997219238,0.9584586482013667,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,justification,0.6967112656650456,0.6883268659392767,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,perception,0.5591713840298024,0.5425580857182524,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,caption,0.9603852997219237,0.9531081658625079,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,justification,0.6967112656650456,0.610825333092768,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,perception,0.5591713840298024,0.5357855913210766,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,caption,0.9603852997219239,0.9579365386527051,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,justification,0.6967112656650456,0.6364370877827847,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,perception,0.5591713840298024,0.5338581179138323,12
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,caption,0.9603852997219237,0.9579866099745625,24
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,justification,0.6967112656650456,0.654889945312022,24
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,perception,0.5591713840298024,0.5349355620343376,24
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,caption,0.9541579364199594,0.9523719147220072,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,justification,0.6972476651497862,0.6902225194889048,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,perception,0.7698885649497895,0.7622714285714286,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,caption,0.9541579364199594,0.9470074833661882,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,justification,0.6972476651497862,0.6014480246645711,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,perception,0.7698885649497894,0.7606461111111112,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,caption,0.9541579364199593,0.9509085333243239,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,justification,0.6972476651497862,0.6069443113036593,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,perception,0.7698885649497894,0.7556388095238096,12
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,caption,0.9541579364199593,0.9511284230892579,24
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,justification,0.6972476651497862,0.6278233069041633,24
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,perception,0.7698885649497894,0.7571867063492063,24
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,caption,0.8622375722601748,0.85615791093152,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,justification,0.6374560318725531,0.6265212888902372,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,perception,0.4941986691501998,0.48176792678976366,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,caption,0.8622375722601751,0.8559211947703877,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,justification,0.637456031872553,0.49666860621909836,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,perception,0.4941986691501998,0.4736329818594105,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,caption,0.8622375722601748,0.8563642230422647,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,justification,0.6374560318725532,0.5646947502350305,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,perception,0.4941986691501998,0.4709549886621316,12
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,caption,0.8622375722601751,0.8544222229687227,24
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,justification,0.6374560318725531,0.5965256765564139,24
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,perception,0.4941986691501998,0.47789386054421773,24
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,caption,0.9811345084603502,0.9802144061643149,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,justification,0.7402469846567543,0.7364305354655504,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,perception,0.5533715176546811,0.5432388492063492,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,caption,0.9811345084603503,0.9794720741393768,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,justification,0.7402469846567543,0.6176229278411339,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,perception,0.5533715176546808,0.4630321825396826,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,caption,0.9811345084603502,0.9800183867709992,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,justification,0.7402469846567544,0.6308398640788988,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,perception,0.5533715176546808,0.49151111111111123,12
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,caption,0.9811345084603502,0.980127339887443,24
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,justification,0.7402469846567543,0.6732467546851701,24
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,perception,0.5533715176546808,0.5256167857142857,24
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,caption,0.8989119075035396,0.8713109315923745,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,justification,0.6804783320518689,0.6649267921998739,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,perception,0.3605385487528345,0.35075285714285714,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,caption,0.8989119075035394,0.8718894442295491,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,justification,0.6804783320518687,0.635281334892562,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,perception,0.3605385487528345,0.33984968253968256,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,caption,0.8989119075035394,0.882422422836727,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,justification,0.6804783320518689,0.6192196367676032,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,perception,0.3605385487528345,0.34831658730158727,12
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,caption,0.8989119075035394,0.8943443864028501,24
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,justification,0.6804783320518689,0.6570879613519445,24
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,perception,0.3605385487528345,0.35176952380952375,24
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,caption,0.850535421959448,0.8328217004212045,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,justification,0.6258050091769419,0.6115110349067107,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,perception,0.48610834413130327,0.45088628036929057,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,caption,0.850535421959448,0.8313258960014905,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,justification,0.6258050091769417,0.545542054534497,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,perception,0.48610834413130327,0.3641334758665371,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,caption,0.850535421959448,0.8391662909776431,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,justification,0.6258050091769419,0.5693887411242468,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,perception,0.48610834413130327,0.46146543407839324,12
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,caption,0.850535421959448,0.8401697423378659,24
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,justification,0.6258050091769417,0.5866436289617137,24
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,perception,0.4861083441313034,0.4428696213961776,24
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,caption,0.693793390131766,0.6568168592762278,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,justification,0.6032868327793144,0.5843845026183404,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,perception,0.4222001133786848,0.39686499999999997,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,caption,0.6937933901317659,0.6248135028015739,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,justification,0.6032868327793143,0.49453380499592536,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,perception,0.42220011337868485,0.363385,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,caption,0.6937933901317659,0.6457244246590726,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,justification,0.6032868327793143,0.47470513001540254,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,perception,0.4222001133786848,0.4036261111111111,12
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,caption,0.6937933901317658,0.6488542165718697,24
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,justification,0.6032868327793144,0.5475912474607135,24
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,perception,0.4222001133786848,0.3901336111111111,24
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,caption,0.8703577514193319,0.8647810083474999,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,justification,0.6256378134353656,0.6138675656588818,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,perception,0.6363008584386135,0.6247276984126984,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,caption,0.8703577514193319,0.8314717569054846,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,justification,0.6256378134353656,0.5069020445039424,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,perception,0.6363008584386135,0.5241249206349207,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,caption,0.8703577514193319,0.8517791872674906,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,justification,0.6256378134353656,0.5238509862870674,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,perception,0.6363008584386135,0.5897476984126984,12
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,caption,0.8703577514193319,0.8556597139475429,24
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,justification,0.6256378134353656,0.5499711636291017,24
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,perception,0.6363008584386135,0.5968653571428572,24
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,caption,0.9733384953861202,0.9659300966176811,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,justification,0.6642192229339804,0.6535948996577107,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,perception,0.5259418720530541,0.5085986702299968,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,caption,0.97333849538612,0.9632400886669236,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,justification,0.6642192229339806,0.5743253929643174,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,perception,0.525941872053054,0.4438262261094914,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,caption,0.9733384953861202,0.9645082978412088,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,justification,0.6642192229339805,0.5702441934526378,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,perception,0.525941872053054,0.44191668907245446,12
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,caption,0.97333849538612,0.9690121913127897,24
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,justification,0.6642192229339805,0.6287413129902739,24
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,perception,0.5259418720530541,0.4912472161483641,24
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,caption,0.9034451094983438,0.901364134420611,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,justification,0.7688641769791974,0.7641883224111127,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,perception,0.45621325508759725,0.4329212167831736,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,caption,0.9034451094983438,0.8786100562885655,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,justification,0.7688641769791974,0.7113083344213748,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,perception,0.45621325508759725,0.4210484276402225,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,caption,0.9034451094983438,0.8978367629776978,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,justification,0.7688641769791973,0.709464244343312,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,perception,0.45621325508759725,0.4238529071178732,12
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,caption,0.9034451094983437,0.8961480988889644,24
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,justification,0.7688641769791973,0.7344041468393617,24
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,perception,0.45621325508759725,0.41127368874505743,24
